Date,Open,High,Low,Close,Volume,OpenInt
2013-06-10,18.315,18.315,18.299,18.299,338,0
2013-06-11,18.107,18.124,18.107,18.124,464,0
2013-06-12,18.289,18.289,18.113,18.156,4408,0
2013-06-13,18.156,18.156,18.156,18.156,121,0
2013-06-14,18.224,18.224,18.215,18.215,365,0
2013-06-17,18.364,18.364,18.257,18.273,841,0
2013-06-18,18.413,18.413,18.315,18.336,2347,0
2013-06-19,18.349,18.349,18.215,18.241,1783,0
2013-06-20,17.69,17.766,17.443,17.477,7258,0
2013-06-21,17.405,17.405,17.272,17.272,1081,0
2013-06-24,17.095,17.095,17.095,17.095,720,0
2013-06-25,17.313,17.313,17.128,17.241,1296,0
2013-06-27,17.663,17.663,17.538,17.582,1797,0
2013-07-01,17.671,17.695,17.671,17.695,481,0
2013-07-02,17.622,17.622,17.529,17.529,624,0
2013-07-03,17.43,17.439,17.43,17.439,894,0
2013-07-05,17.599,17.599,17.599,17.599,369,0
2013-07-11,18.206,18.224,18.206,18.224,293,0
2013-07-12,18.256,18.256,18.228,18.247,5980,0
2013-07-15,18.322,18.322,18.249,18.311,980,0
2013-07-16,18.262,18.262,18.262,18.262,1877,0
2013-07-17,18.314,18.33,18.314,18.322,4167,0
2013-07-19,18.388,18.49,18.388,18.49,449,0
2013-07-23,18.64,18.648,18.64,18.648,3298,0
2013-07-24,18.715,18.764,18.64,18.64,879,0
2013-07-25,18.489,18.706,18.489,18.702,1870,0
2013-07-26,18.64,18.663,18.64,18.663,2520,0
2013-07-29,18.524,18.524,18.524,18.524,121,0
2013-07-30,18.539,18.539,18.539,18.539,542,0
2013-07-31,18.622,18.696,18.575,18.696,928,0
2013-08-01,18.756,18.756,18.674,18.722,5903,0
2013-08-02,18.756,18.756,18.756,18.756,241,0
2013-08-05,18.665,18.756,18.665,18.756,2505,0
2013-08-06,18.856,18.856,18.856,18.856,380,0
2013-08-07,18.764,18.79,18.764,18.78,2340,0
2013-08-08,18.912,18.913,18.823,18.897,5754,0
2013-08-09,19.024,19.066,19.024,19.066,4120,0
2013-08-12,18.931,18.939,18.865,18.865,1797,0
2013-08-13,18.907,19.018,18.907,19.018,780,0
2013-08-14,19.097,19.105,19.057,19.057,3106,0
2013-08-15,18.899,18.899,18.748,18.839,1081,0
2013-08-16,19.041,19.041,18.952,19.04,360,0
2013-08-19,18.957,18.957,18.841,18.848,2041,0
2013-08-20,18.874,18.891,18.874,18.891,532,0
2013-08-21,18.715,18.741,18.715,18.732,5580,0
2013-08-22,18.873,18.881,18.842,18.881,2386,0
2013-08-23,18.931,19.015,18.922,19.015,1679,0
2013-08-26,19.032,19.032,18.881,18.881,4456,0
2013-08-27,18.67,18.683,18.614,18.616,2590,0
2013-08-28,18.654,18.682,18.631,18.665,3070,0
2013-08-29,18.532,18.696,18.532,18.696,3060,0
2013-08-30,18.497,18.497,18.439,18.456,1682,0
2013-09-03,18.668,18.71,18.616,18.616,1495,0
2013-09-04,18.826,18.835,18.809,18.826,1200,0
2013-09-05,18.887,18.887,18.826,18.826,1033,0
2013-09-06,19.007,19.007,18.908,18.975,5366,0
2013-09-09,18.957,19.148,18.957,19.148,5920,0
2013-09-10,19.243,19.282,19.243,19.264,5555,0
2013-09-11,19.265,19.383,19.265,19.383,721,0
2013-09-12,19.383,19.4,19.358,19.358,4152,0
2013-09-16,19.692,19.692,19.491,19.498,3668,0
2013-09-17,19.498,19.498,19.498,19.498,3717,0
2013-09-18,19.461,19.948,19.461,19.932,5104,0
2013-09-19,19.948,19.948,19.784,19.839,5160,0
2013-09-20,19.724,19.767,19.6,19.6,4014,0
2013-09-23,19.582,19.619,19.582,19.608,6769,0
2013-09-24,19.617,19.715,19.617,19.715,479,0
2013-09-25,19.776,19.776,19.722,19.741,2041,0
2013-09-26,19.693,19.693,19.693,19.693,1551,0
2013-09-27,19.693,19.733,19.677,19.686,55015,0
2013-09-30,19.534,19.631,19.534,19.581,1907,0
2013-10-01,19.581,19.677,19.581,19.65,25625,0
2013-10-02,19.6,19.751,19.6,19.733,1432,0
2013-10-03,19.741,19.741,19.6,19.617,3216,0
2013-10-04,19.677,19.709,19.625,19.709,833,0
2013-10-07,19.298,19.631,19.28,19.625,1907,0
2013-10-08,19.498,19.498,19.314,19.314,23644,0
2013-10-09,19.254,19.271,19.213,19.254,2118,0
2013-10-10,19.516,19.591,19.516,19.539,2705,0
2013-10-11,19.724,19.724,19.724,19.724,120,0
2013-10-14,19.733,19.875,19.733,19.842,1208,0
2013-10-15,19.724,19.8,19.724,19.759,595,0
2013-10-16,19.842,19.978,19.842,19.918,20978,0
2013-10-17,20.086,20.195,20.077,20.195,8105,0
2013-10-18,20.262,20.329,20.229,20.237,2028,0
2013-10-21,20.314,20.396,20.237,20.389,5052,0
2013-10-22,19.466,20.665,19.466,20.641,36711,0
2013-10-23,20.448,20.463,20.389,20.463,3336,0
2013-10-24,20.573,20.588,20.565,20.588,4529,0
2013-10-25,20.588,20.588,20.53,20.53,720,0
2013-10-28,20.54,20.58,20.481,20.565,6318,0
2013-10-29,20.641,20.641,20.522,20.522,833,0
2013-10-30,20.665,20.69,20.557,20.557,2386,0
2013-10-31,20.38,20.461,20.304,20.461,3097,0
2013-11-01,20.389,20.389,20.143,20.295,4768,0
2013-11-04,20.338,20.338,20.295,20.295,1103,0
2013-11-05,20.255,20.285,20.161,20.285,1432,0
2013-11-06,20.456,20.456,20.346,20.346,1907,0
2013-11-07,20.346,20.346,20.138,20.138,16805,0
2013-11-08,20.077,20.138,20.077,20.138,595,0
2013-11-11,20.262,20.268,20.249,20.262,2016,0
2013-11-13,20.121,20.178,20.121,20.178,2623,0
2013-11-14,20.295,20.295,20.295,20.295,1075,0
2013-11-15,20.324,20.439,20.324,20.439,953,0
2013-11-18,20.596,20.596,20.473,20.473,4886,0
2013-11-19,20.422,20.422,20.346,20.38,2203,0
2013-11-20,20.463,20.463,20.278,20.278,5122,0
2013-11-21,20.353,20.353,20.353,20.353,595,0
2013-11-22,20.365,20.549,20.365,20.549,3364,0
2013-11-25,20.549,20.549,20.413,20.413,3216,0
2013-11-26,20.422,20.439,20.396,20.439,358,0
2013-11-27,20.463,20.463,20.463,20.463,120,0
2013-11-29,20.665,20.767,20.665,20.665,4813,0
2013-12-02,20.54,20.549,20.463,20.463,1075,0
2013-12-03,20.406,20.406,20.285,20.285,1729,0
2013-12-04,20.121,20.211,20.121,20.211,1432,0
2013-12-05,20.077,20.161,20.077,20.161,1191,0
2013-12-06,20.304,20.346,20.304,20.346,1551,0
2013-12-09,20.456,20.456,20.353,20.431,2629,0
2013-12-10,20.413,20.413,20.353,20.361,1787,0
2013-12-11,20.314,20.314,20.178,20.178,2386,0
2013-12-12,19.968,20.02,19.968,20.02,833,0
2013-12-13,19.928,19.958,19.925,19.925,3084,0
2013-12-16,20.121,20.152,20.103,20.152,4414,0
2013-12-17,20.044,20.068,20.044,20.068,1551,0
2013-12-18,20.121,20.278,20.121,20.278,1312,0
2013-12-19,20.422,20.481,20.361,20.481,4172,0
2013-12-20,20.553,20.593,20.517,20.593,4497,0
2013-12-23,20.611,20.739,20.611,20.656,4791,0
2013-12-24,20.679,20.783,20.679,20.783,1053,0
2013-12-26,20.885,20.955,20.885,20.955,2983,0
2013-12-27,21.022,21.142,21.022,21.092,19284,0
2013-12-30,20.997,21.083,20.997,21.049,2312,0
2013-12-31,21.195,21.226,21.195,21.226,14960,0
2014-01-02,20.971,20.971,20.825,20.825,3001,0
2014-01-03,20.851,20.928,20.851,20.928,1437,0
2014-01-06,20.877,20.877,20.852,20.852,1402,0
2014-01-07,21.049,21.064,20.971,20.971,2572,0
2014-01-08,21.049,21.101,21.049,21.073,16595,0
2014-01-09,21.117,21.117,20.955,21.022,1753,0
2014-01-10,21.083,21.211,21.083,21.202,5144,0
2014-01-13,21.073,21.177,20.971,20.971,2689,0
2014-01-14,21.195,21.296,21.195,21.287,2454,0
2014-01-15,21.271,21.365,21.236,21.365,8764,0
2014-01-16,21.271,21.305,21.27,21.296,7787,0
2014-01-17,21.278,21.355,21.159,21.246,5026,0
2014-01-21,21.226,21.355,21.226,21.355,8299,0
2014-01-22,21.254,21.365,21.254,21.347,3856,0
2014-01-23,21.33,21.33,21.142,21.246,4207,0
2014-01-24,20.689,20.945,20.593,20.671,3273,0
2014-01-27,20.679,20.748,20.491,20.553,12273,0
2014-01-28,20.578,20.715,20.569,20.715,10051,0
2014-01-29,20.381,20.507,20.381,20.476,3974,0
2014-01-30,20.544,20.544,20.544,20.544,118,0
2014-01-31,20.175,20.284,20.175,20.284,1169,0
2014-02-03,20.284,20.284,19.828,19.828,34729,0
2014-02-04,20.022,20.052,20.022,20.022,4255,0
2014-02-05,20.091,20.106,19.979,20.106,2142,0
2014-02-06,20.192,20.449,20.192,20.444,25635,0
2014-02-07,20.526,20.656,20.517,20.656,2707,0
2014-02-10,20.553,20.627,20.544,20.595,13491,0
2014-02-11,20.808,20.852,20.808,20.852,476,0
2014-02-12,20.852,20.981,20.852,20.893,2225,0
2014-02-13,20.885,21.117,20.885,21.117,15064,0
2014-02-14,21.032,21.226,21.032,21.226,2210,0
2014-02-18,21.322,21.459,21.322,21.459,2562,0
2014-02-19,21.39,21.435,21.358,21.358,2643,0
2014-02-20,21.271,21.485,21.271,21.442,3808,0
2014-02-21,21.451,21.588,21.451,21.451,3239,0
2014-02-24,21.493,21.75,21.485,21.75,19743,0
2014-02-25,21.638,21.647,21.537,21.647,1078,0
2014-02-26,21.537,21.537,21.518,21.518,409,0
2014-02-27,21.435,21.58,21.435,21.58,4124,0
2014-02-28,21.732,21.777,21.621,21.621,693,0
2014-03-03,21.374,21.374,21.218,21.218,2603,0
2014-03-04,21.546,21.594,21.545,21.594,2799,0
2014-03-05,21.638,21.647,21.638,21.647,494,0
2014-03-06,21.777,21.819,21.748,21.819,3991,0
2014-03-07,21.602,21.611,21.581,21.611,1646,0
2014-03-10,21.375,21.459,21.375,21.413,1899,0
2014-03-11,21.343,21.343,21.343,21.343,1187,0
2014-03-12,21.218,21.281,21.218,21.281,719,0
2014-03-13,21.211,21.211,20.893,20.893,2966,0
2014-03-14,20.904,20.904,20.893,20.893,1763,0
2014-03-17,21.073,21.121,21.073,21.083,2643,0
2014-03-18,21.225,21.347,21.203,21.347,2459,0
2014-03-19,21.211,21.211,21.049,21.049,530,0
2014-03-20,21.051,21.051,21.051,21.051,915,0
2014-03-21,21.047,21.116,20.986,21.038,3507,0
2014-03-24,21.038,21.047,20.906,20.906,1089,0
2014-03-25,21.081,21.271,21.081,21.271,810,0
2014-03-26,21.264,21.264,21.247,21.247,1148,0
2014-03-28,21.498,21.498,21.342,21.342,1343,0
